,price
7064,1292.1428
7065,3137.241
7066,565.5673
7067,6512.3555
7068,1472.0298
7069,661.5033
7070,4474.102
7071,1808.5254
7072,1835.4674
7073,6647.818
7074,677.9971
7075,698.2732
7076,16340.82
7077,10480.844
7078,4333.4062
7079,1974.333
7080,2653.54
7081,756.7282
7082,12364.343
7083,10726.421
7084,4289.27
7085,13639.5205
7086,722.8488
7087,2515.7732
7088,1599.5448
7089,12256.468
7090,3862.6833
7091,4828.8613
7092,1830.5883
7093,3828.1274
7094,1222.035
7095,511.1937
7096,1354.4543
7097,15433.487
7098,4344.4644
7099,1206.6577
7100,3241.3354
7101,2637.9463
7102,3402.1272
7103,1441.7803
7104,2841.8271
7105,1467.7662
7106,710.2309
7107,4953.2544
7108,2715.8633
7109,1209.7588
7110,1872.2236
7111,4142.705
7112,6644.1255
7113,878.75006
7114,980.9947
7115,1726.9604
7116,865.2428
7117,2924.536
7118,848.6561
7119,910.6674
7120,3308.9507
7121,8080.6255
7122,8607.825
7123,4939.2036
7124,912.0111
7125,2931.861
7126,749.02545
7127,685.7138
7128,2002.1185
7129,11861.414
7130,5118.5093
7131,683.94995
7132,1560.0149
7133,2735.0366
7134,725.3793
7135,3674.0588
7136,795.4472
7137,800.746
7138,1911.1808
7139,761.2487
7140,1220.5973
7141,7235.5293
7142,6376.4443
7143,668.8341
7144,1225.1376
7145,2987.4624
7146,477.6044
7147,923.5926
7148,16426.584
7149,5377.819
7150,16665.809
7151,2492.91
7152,997.7644
7153,6950.5845
7154,11660.605
7155,624.4267
7156,698.2064
7157,5170.804
7158,4970.197
7159,7815.0728
7160,733.20013
7161,11255.084
7162,6101.279
7163,2439.2651
7164,869.9083
7165,1849.9331
7166,3241.3975
7167,6286.9097
7168,846.88635
7169,7384.368
7170,2253.8472
7171,2542.6194
7172,663.9597
7173,1928.6063
7174,4311.3306
7175,2600.4653
7176,466.77582
7177,6828.992
7178,16121.213
7179,4611.5283
7180,1989.9088
7181,2579.4697
7182,1638.3239
7183,4378.87
7184,808.5612
7185,1154.3977
7186,1427.1761
7187,9975.796
7188,11187.25
7189,602.367
7190,6642.2246
7191,824.2099
7192,2266.8035
7193,1222.1703
7194,804.1717
7195,1192.0922
7196,1581.5446
7197,5202.286
7198,12622.573
7199,727.8148
7200,812.1317
7201,578.151
7202,4335.252
7203,653.24884
7204,2754.7034
7205,4654.3784
7206,712.1244
7207,702.1629
7208,445.4005
7209,1644.9335
7210,570.27277
7211,3161.9119
7212,3180.309
7213,13664.837
7214,4290.609
7215,6873.061
7216,1279.8145
7217,2603.9077
7218,4544.7188
7219,1616.541
7220,4040.5562
7221,5487.591
7222,6697.643
7223,488.20078
7224,848.04376
7225,16547.28
7226,1578.1974
7227,1655.1273
7228,2790.5378
7229,528.0341
7230,3133.3455
7231,762.9858
7232,995.2332
7233,470.8181
7234,664.95807
7235,1225.5057
7236,909.7768
7237,518.72174
7238,3822.3713
7239,2968.714
7240,11208.496
7241,995.3861
7242,791.46704
7243,3802.6743
7244,847.78143
7245,715.5941
7246,3643.7058
7247,736.06976
7248,2164.5664
7249,1692.7684
7250,4166.338
7251,4569.6323
7252,2569.898
7253,772.60297
7254,9280.687
7255,502.3119
7256,796.098
7257,7450.745
7258,834.4708
7259,2939.1306
7260,3419.9822
7261,16770.244
7262,612.2449
7263,3091.0752
7264,904.15
7265,1166.0282
7266,924.10913
7267,454.5821
7268,12624.38
7269,11254.021
7270,6292.39
7271,12981.652
7272,4374.8984
7273,1306.5016
7274,1912.0835
7275,5651.6987
7276,1232.2911
7277,4605.3687
7278,817.0359
7279,821.7024
7280,1679.9073
7281,4166.7676
7282,7979.8154
7283,15878.481
7284,3724.0276
7285,8382.063
7286,4486.767
7287,774.5346
7288,5422.2344
7289,971.2929
7290,9332.878
7291,3285.9348
7292,796.11725
7293,447.64758
7294,1503.4644
7295,446.39346
7296,6680.61
7297,842.2298
7298,978.36804
7299,413.5412
7300,746.5019
7301,4178.254
7302,1294.193
7303,7549.1836
7304,5615.178
7305,3841.8723
7306,531.0794
7307,3358.4304
7308,4936.024
7309,383.2439
7310,4312.1436
7311,17164.543
7312,8479.439
7313,3297.3416
7314,1665.2701
7315,902.4655
7316,788.0791
7317,908.59186
7318,560.5733
7319,564.0662
7320,953.92694
7321,2388.7815
7322,6522.609
7323,16499.164
7324,1233.3855
7325,706.0138
7326,917.33246
7327,16863.809
7328,6417.9946
7329,13247.246
7330,5901.9116
7331,1960.9995
7332,3030.5034
7333,3987.2292
7334,4120.387
7335,935.37286
7336,3298.6292
7337,734.1519
7338,3537.375
7339,858.4241
7340,1867.6423
7341,810.4607
7342,708.07294
7343,9707.149
7344,890.6021
7345,6874.557
7346,7823.094
7347,14777.31
7348,707.09454
7349,1450.6747
7350,649.08563
7351,1602.6086
7352,7385.285
7353,707.53314
7354,827.62225
7355,2620.2422
7356,634.75635
7357,7367.682
7358,705.45795
7359,4397.2
7360,1719.6724
7361,451.13156
7362,3285.618
7363,3902.5317
7364,1112.4214
7365,771.64307
7366,3118.5369
7367,4376.8193
7368,6103.7896
7369,7510.3193
7370,2047.9364
7371,4825.426
7372,12323.453
7373,10473.46
7374,3891.6223
7375,6601.26
7376,5232.8813
7377,2777.249
7378,482.8183
7379,7337.6904
7380,767.2523
7381,467.86127
7382,1624.1564
7383,15968.991
7384,4786.5254
7385,743.9467
7386,7364.9316
7387,684.877
7388,5368.481
7389,854.52954
7390,4084.9578
7391,6800.5454
7392,1434.8585
7393,2573.7068
7394,16628.523
7395,6018.8896
7396,5535.641
7397,16994.102
7398,6368.359
7399,1617.2164
7400,16329.224
7401,1598.3326
7402,1843.1533
7403,725.88715
7404,5215.5796
7405,2020.7264
7406,1821.0292
7407,2614.807
7408,2233.4897
7409,844.50287
7410,7345.7876
7411,13915.442
7412,868.68445
7413,1189.6069
7414,943.6294
7415,1626.5182
7416,2944.4158
7417,6646.07
7418,3134.8403
7419,1820.8442
7420,6162.2407
7421,3717.2124
7422,654.5794
7423,1925.6785
7424,5095.2944
7425,5798.452
7426,1740.8414
7427,1198.1052
7428,4567.2954
7429,5341.1255
7430,1213.2222
7431,1872.3716
7432,5556.59
7433,8223.024
7434,6443.613
7435,773.3438
7436,702.2932
7437,16575.275
7438,6912.994
7439,876.43164
7440,5002.6533
7441,874.61505
7442,443.34897
7443,1090.0564
7444,1785.6361
7445,2140.1072
7446,13789.079
7447,16035.241
7448,597.30646
7449,5767.7476
7450,4364.207
7451,1904.2806
7452,2556.1394
7453,472.52133
7454,4311.338
7455,658.3993
7456,1952.3965
7457,780.2885
7458,5006.4634
7459,509.352
7460,7663.2954
7461,8952.91
7462,12133.063
7463,2256.6182
7464,658.91394
7465,11709.779
7466,550.5107
7467,3534.751
7468,1924.5165
7469,6575.405
7470,4697.1113
7471,1463.7467
7472,1039.2917
7473,5664.442
7474,16330.313
7475,1033.8303
7476,4130.931
7477,10765.6
7478,4250.7827
7479,1955.1543
7480,2797.8525
7481,1985.6616
7482,5497.0396
7483,777.326
7484,15252.847
7485,1181.374
7486,5543.894
7487,2468.7795
7488,9809.7705
7489,9619.618
7490,1277.4564
7491,628.728
7492,7571.369
7493,1883.64
7494,590.29944
7495,736.96155
7496,2207.787
7497,811.2631
7498,899.5646
7499,5503.939
7500,3272.5881
7501,6941.6396
7502,1095.8583
7503,936.71234
7504,560.3704
7505,17148.742
7506,6211.811
7507,15914.608
7508,5221.4004
7509,2147.603
7510,1113.4022
7511,1949.0927
7512,1249.0033
7513,12088.367
7514,5103.6987
7515,1501.8634
7516,2049.003
7517,6952.871
7518,435.98663
7519,1835.8456
7520,8893.744
7521,4117.564
7522,498.1307
7523,755.25604
7524,1515.1896
7525,643.197
7526,4420.2744
7527,516.9157
7528,4980.896
7529,5592.7046
7530,5010.193
7531,7794.988
7532,12291.046
7533,1267.4358
7534,2196.617
7535,4784.572
7536,1700.3395
7537,4860.882
7538,1521.2552
7539,5434.341
7540,7699.1055
7541,509.1971
7542,382.9022
7543,653.8071
7544,4860.424
7545,4488.0034
7546,1251.2026
7547,590.4775
7548,614.37695
7549,854.7016
7550,2678.849
7551,1004.2304
7552,3157.04
7553,2261.4773
7554,3086.1118
7555,3523.2126
7556,1006.9644
7557,15257.259
7558,5012.832
7559,8740.626
7560,7347.1587
7561,852.4325
7562,3268.5073
7563,571.2856
7564,8890.495
7565,731.9438
7566,954.47595
7567,7645.288
7568,4033.7332
7569,6021.191
7570,656.8059
7571,1588.9573
7572,6920.3687
7573,479.36868
7574,6670.4893
7575,1021.7655
7576,425.02576
7577,1947.5681
7578,1769.8339
7579,5903.916
7580,1029.1649
7581,9349.801
7582,4770.836
7583,3369.1335
7584,896.30316
7585,5409.8394
7586,504.69858
7587,918.84296
7588,11708.893
7589,817.9624
7590,872.9368
7591,3978.9434
7592,2678.835
7593,8183.9434
7594,2724.7417
7595,2923.568
7596,1432.3275
7597,788.62506
7598,4176.6094
7599,883.2205
7600,5783.3623
7601,631.2383
7602,1406.6914
7603,14992.389
7604,2933.7695
7605,528.38715
7606,499.79852
7607,5756.339
7608,1546.61
7609,782.60803
7610,4135.377
7611,8024.907
7612,5387.5005
7613,1174.9209
7614,4412.135
7615,7933.6514
7616,3628.6335
7617,810.9632
7618,4217.411
7619,4690.4536
7620,5444.624
7621,2786.0237
7622,430.3613
7623,1745.5491
7624,705.29987
7625,532.0239
7626,4628.3545
7627,4169.8447
7628,8511.804
7629,1752.6036
7630,705.619
7631,810.8274
7632,1872.8439
7633,10673.775
7634,2613.8606
7635,975.0374
7636,2605.3396
7637,15663.021
7638,639.0958
7639,5635.011
7640,1446.9277
7641,3761.2937
7642,1415.676
7643,508.92953
7644,5582.559
7645,8974.106
7646,1474.3949
7647,545.494
7648,3784.8635
7649,1030.1635
7650,5336.457
7651,4094.249
7652,3956.2095
7653,10709.798
7654,705.9517
7655,2566.8657
7656,4376.2837
7657,15077.485
7658,14910.548
7659,6667.6885
7660,3694.2349
7661,2473.0708
7662,4168.8394
7663,6526.387
7664,1095.2671
7665,13349.451
7666,832.09314
7667,876.43164
7668,4389.9443
7669,2035.6235
7670,5029.9946
7671,4001.3523
7672,1824.5614
7673,1137.702
7674,1234.6145
7675,739.39526
7676,844.06805
7677,1693.353
7678,1864.6962
7679,3142.327
7680,8349.508
7681,2045.7953
7682,13871.755
7683,3633.2002
7684,833.3884
7685,796.9651
7686,13662.486
7687,3046.068
7688,2472.4949
7689,3521.8542
7690,5867.6387
7691,918.0151
7692,1979.7079
7693,514.5336
7694,13494.453
7695,4783.3174
7696,688.2108
7697,4021.4238
7698,560.8633
7699,15470.22
7700,681.1246
7701,1948.1838
7702,7753.031
7703,1252.8994
7704,1860.8467
7705,2823.0063
7706,3971.9243
7707,2122.5623
7708,6421.875
7709,998.77704
7710,732.3186
7711,16245.925
7712,2510.7832
7713,937.69824
7714,8319.445
7715,2197.8577
7716,5532.6665
7717,920.1893
7718,1565.2119
7719,1418.4772
7720,2658.9268
7721,3753.8984
7722,799.20905
7723,8034.6963
7724,703.54285
7725,4880.357
7726,2501.8372
7727,5166.0425
7728,4221.6797
7729,15941.981
7730,8559.057
7731,759.3221
7732,3297.169
7733,642.9373
7734,840.6462
7735,6128.209
7736,791.1095
7737,12242.484
7738,988.7802
7739,2290.3547
7740,2267.6301
7741,637.0823
7742,1157.5096
7743,3459.4138
7744,6166.9746
7745,11484.961
7746,928.55804
7747,2714.3464
7748,616.9255
7749,388.33167
7750,1176.2262
7751,671.31024
7752,6421.1514
7753,3120.3027
7754,4861.2705
7755,1207.5084
7756,6723.503
7757,923.7569
7758,14017.492
7759,464.02246
7760,925.31274
7761,11221.512
7762,1698.7264
7763,1090.356
7764,1295.2112
7765,512.77313
7766,2506.713
7767,1240.0466
7768,2710.3772
7769,3732.5056
7770,618.8622
7771,475.18222
7772,9594.776
7773,5338.551
7774,12097.693
7775,860.86096
7776,1185.5289
7777,1654.4082
7778,3866.3813
7779,5228.779
7780,992.60345
7781,421.00708
7782,827.51245
7783,10723.639
7784,4691.279
7785,7106.477
7786,673.1993
7787,7122.0884
7788,2307.8333
7789,5016.0156
7790,929.4592
7791,4029.7646
7792,8095.283
7793,2262.425
7794,909.66174
7795,5249.6094
7796,483.8395
7797,2505.2341
7798,1652.6202
7799,9661.961
7800,913.81854
7801,729.1944
7802,1301.247
7803,1320.8352
7804,633.5452
7805,2862.522
7806,822.31586
7807,3537.7766
7808,2243.0466
7809,4896.9116
7810,1588.3213
7811,652.01666
7812,3051.5786
7813,15309.274
7814,3953.8755
7815,1514.2429
7816,5447.099
7817,3351.539
7818,3894.88
7819,1747.8806
7820,3833.9038
7821,1543.4578
7822,5144.178
7823,16367.839
7824,3802.1985
7825,11127.547
7826,455.4043
7827,5314.341
7828,3424.0786
7829,1824.8552
7830,5037.3613
7831,2108.345
7832,4515.2397
7833,12764.967
7834,17079.58
7835,7332.033
7836,2646.829
7837,7692.582
7838,10052.5205
7839,11257.768
7840,519.96545
7841,5590.6084
7842,2103.7422
7843,1153.9739
7844,5672.1523
7845,1599.5957
7846,3217.459
7847,2312.6475
7848,5016.0435
7849,1950.7805
7850,4621.6147
7851,7447.6997
7852,12062.721
7853,788.5015
7854,2172.6592
7855,1436.5
7856,13728.63
7857,7352.2397
7858,6007.5005
7859,2536.9224
7860,2454.1655
7861,1344.3698
7862,2087.3074
7863,4509.288
7864,11471.788
7865,1070.9554
7866,10342.448
7867,1975.0914
7868,2327.3364
7869,5964.229
7870,6304.2354
7871,3630.7485
7872,843.80273
7873,754.36017
7874,1101.3339
7875,825.4881
7876,420.86255
7877,954.7087
7878,3578.979
7879,12861.579
7880,1119.6952
7881,2064.9358
7882,11499.635
7883,6741.7734
7884,2641.253
7885,6127.158
7886,536.4674
7887,757.68604
7888,1017.15875
7889,1267.4059
7890,3812.4893
7891,9186.754
7892,873.2509
7893,16558.373
7894,4594.6406
7895,6347.942
7896,946.597
7897,1771.0367
7898,9761.247
7899,10814.748
7900,14264.168
7901,1430.702
7902,9419.046
7903,1522.4355
7904,1925.1901
7905,375.61752
7906,2295.0312
7907,585.9127
7908,817.86304
7909,1210.4581
7910,805.3708
7911,2945.8704
7912,773.04517
7913,9399.332
7914,4985.6895
7915,16611.77
7916,1076.7302
7917,10048.503
7918,11129.735
7919,1868.3604
7920,3853.7566
7921,1048.3068
7922,1995.282
7923,11132.462
7924,3621.751
7925,8952.501
7926,4482.186
7927,5832.981
7928,9878.113
7929,2688.108
7930,3401.5364
7931,2341.688
7932,11917.49
7933,4226.1377
7934,3788.8982
7935,783.5789
7936,3216.5432
7937,7523.503
7938,5787.914
7939,3446.5957
7940,678.66846
7941,15775.993
7942,949.0122
7943,2503.77
7944,3512.5962
7945,736.8665
7946,685.3973
7947,760.23047
7948,768.4363
7949,7136.88
7950,3031.9905
7951,1553.8337
7952,3474.985
7953,6401.5923
7954,2663.2983
7955,864.70795
7956,7588.193
7957,760.2679
7958,866.56555
7959,790.3235
7960,992.8781
7961,2352.0188
7962,1317.0013
7963,2698.7083
7964,797.2245
7965,1614.2495
7966,11042.24
7967,3268.704
7968,1681.2354
7969,518.56665
7970,2244.2434
7971,2940.1223
7972,348.74228
7973,745.951
7974,6009.163
7975,463.06647
7976,404.42413
7977,4746.979
7978,2137.108
7979,787.5937
7980,2165.5764
7981,4380.9263
7982,9897.807
7983,470.2899
7984,644.7615
7985,2140.9883
7986,763.5428
7987,1169.9108
7988,7290.8154
7989,1968.9952
7990,807.92413
7991,957.7224
7992,731.41705
7993,4655.152
7994,3630.91
7995,4362.568
7996,16699.135
7997,17562.602
7998,8114.1396
7999,583.9293
8000,13371.543
8001,897.73987
8002,5345.9287
8003,1641.385
8004,713.23846
8005,10377.731
8006,5191.732
8007,2245.02
8008,3142.196
8009,2197.8577
8010,763.78687
8011,2343.426
8012,403.29593
8013,1168.8547
8014,4728.6377
8015,1664.2491
8016,6478.4326
8017,2635.1707
8018,826.71375
8019,5284.6187
8020,1023.2664
8021,2230.1304
8022,15601.451
8023,3345.7183
8024,1562.5056
8025,335.4551
8026,4323.0513
8027,1717.3892
8028,2232.8882
8029,2628.2966
8030,4557.317
8031,2670.5334
8032,579.30554
8033,2351.3674
8034,2181.818
8035,8441.257
8036,1904.4617
8037,16701.648
8038,5031.4473
8039,5109.5757
8040,757.9105
8041,1672.8735
8042,583.05756
8043,4214.25
8044,6825.608
8045,13468.156
8046,2078.377
8047,4712.3267
8048,1040.9467
8049,987.40424
8050,451.12006
8051,4476.4116
8052,1245.8997
8053,13280.628
8054,6407.5737
8055,10419.87
8056,2501.1206
8057,1550.5842
8058,7355.7363
8059,3949.986
8060,1780.1569
8061,14882.453
8062,5880.182
8063,4406.9004
8064,9519.764
8065,9031.299
8066,828.6321
8067,5342.8535
8068,2645.5984
8069,1626.5815
8070,3837.658
8071,752.9146
8072,4372.2812
8073,2759.766
8074,845.4711
8075,13783.629
8076,1802.6941
8077,1965.082
8078,3293.27
8079,17878.412
8080,3595.4077
8081,645.35645
8082,6232.8516
8083,1046.8673
8084,6576.5864
8085,3202.5327
8086,1085.3485
8087,1952.4852
8088,746.20996
8089,719.6968
8090,382.9524
8091,5870.838
8092,665.2146
8093,1015.3652
8094,1293.7402
8095,757.6667
8096,3441.0322
8097,13088.139
8098,16709.553
8099,12668.361
8100,674.97217
8101,13898.876
8102,5188.9746
8103,739.34955
8104,1105.1904
8105,1240.996
8106,1616.6165
8107,1984.0176
8108,1831.6365
8109,1435.8558
8110,9872.754
8111,3120.9822
8112,2972.7341
8113,676.7554
8114,16647.324
8115,470.72043
8116,9613.22
8117,733.857
8118,980.18915
8119,6783.6904
8120,4420.9478
8121,11732.929
8122,1087.1404
8123,8242.763
8124,5691.119
8125,1725.7505
8126,556.7388
8127,756.8331
8128,791.57324
8129,4403.481
8130,3580.4067
8131,842.07874
8132,1099.4159
8133,1990.595
8134,4530.2383
8135,734.50836
8136,1966.4666
8137,3431.0603
8138,2359.291
8139,1520.5204
8140,561.02734
8141,4333.1636
8142,581.33765
8143,1378.467
8144,1830.5883
8145,15769.592
8146,2227.9998
8147,533.7633
8148,943.02515
8149,942.9999
8150,634.53375
8151,850.7365
8152,11423.915
8153,1763.0969
8154,7011.374
8155,1149.4138
8156,1309.1688
8157,741.4373
8158,2521.5308
8159,4486.25
8160,11856.501
8161,805.9422
8162,8030.446
8163,1240.6095
8164,4447.934
8165,2838.8113
8166,9915.546
8167,6512.5137
8168,5206.5957
8169,9979.119
8170,2684.711
8171,4157.287
8172,927.88696
8173,1309.3296
8174,414.98483
8175,764.3738
8176,11781.049
8177,3012.2815
8178,2340.564
8179,2145.3103
8180,2952.2175
8181,1048.0349
8182,10909.6875
8183,3118.8657
8184,12313.266
8185,774.9711
8186,9829.064
8187,8502.516
8188,495.17856
8189,4607.7285
8190,914.25073
8191,2485.8848
8192,10868.73
8193,3096.6367
8194,1030.6188
8195,12109.766
8196,518.5772
8197,5172.007
8198,2086.2546
8199,15980.85
8200,636.6937
8201,4915.846
8202,5253.705
8203,3695.2566
8204,590.7947
8205,549.5171
8206,1036.517
8207,2002.8788
8208,935.248
8209,1234.5851
8210,13422.107
8211,4742.6655
8212,3995.397
8213,780.9755
8214,1514.7445
8215,433.88687
8216,1597.1769
8217,735.0649
8218,7526.766
8219,1751.5939
8220,5295.2285
8221,2154.0747
8222,6452.4185
8223,4141.69
8224,2207.7224
8225,930.00507
8226,2325.4119
8227,814.9636
8228,486.22485
8229,776.8322
8230,4959.482
8231,5560.538
8232,769.26807
8233,12460.666
8234,3332.4019
8235,2160.825
8236,3627.496
8237,5386.079
8238,2148.6445
8239,3976.3096
8240,5010.46
8241,4260.6377
8242,8107.715
8243,550.5411
8244,14714.893
8245,847.9342
8246,8367.369
8247,16538.934
8248,937.0943
8249,3811.2954
8250,7306.6626
8251,4901.075
8252,776.9622
8253,3965.405
8254,16649.516
8255,5567.509
8256,707.5916
8257,7649.2676
8258,3295.9111
8259,723.4237
8260,750.0855
8261,1374.3379
8262,791.7955
8263,1545.7727
8264,662.176
8265,575.9833
8266,4111.4424
8267,4947.0996
8268,2946.6099
8269,3083.7139
8270,2612.8867
8271,1073.0571
8272,7240.514
8273,6905.5757
8274,4704.8574
8275,4205.7104
8276,1877.5432
8277,501.19235
8278,7723.258
8279,2447.8948
8280,18352.533
8281,941.02155
8282,2960.362
8283,2098.23
8284,653.079
8285,2253.407
8286,4873.509
8287,669.58435
8288,1871.5533
8289,557.64087
8290,3036.6206
8291,7129.337
8292,643.94867
8293,2708.0132
8294,6914.3857
8295,4086.3108
8296,1276.5973
8297,3631.6082
8298,15110.877
8299,491.6707
8300,2127.7395
8301,867.4002
8302,8998.833
8303,5230.352
8304,526.34424
8305,5131.0483
8306,4481.4653
8307,827.8664
8308,747.8315
8309,806.7302
8310,581.0083
8311,890.7819
8312,8638.633
8313,2487.711
8314,868.7748
8315,1023.16626
8316,713.6903
8317,772.60504
8318,5550.467
8319,2379.3928
8320,1082.2521
8321,5481.108
8322,678.66846
8323,4943.6997
8324,3101.3518
8325,1110.2701
8326,1341.3585
8327,768.89276
8328,625.2488
8329,2077.106
8330,872.9397
8331,1305.3612
8332,748.37213
8333,2781.522
8334,6143.158
8335,7779.179
8336,1188.4698
8337,5162.825
8338,4234.495
8339,2906.9814
8340,3326.354
8341,732.7908
8342,1987.906
8343,3376.092
8344,2114.1616
8345,3483.7449
8346,3480.3938
8347,3010.1653
8348,16227.397
8349,5196.031
8350,857.50287
8351,2195.3115
8352,5438.594
8353,798.41644
8354,1469.638
8355,16813.133
8356,772.4403
8357,4362.6577
8358,12090.96
8359,687.1461
8360,2450.9414
8361,1067.4601
8362,793.365
8363,14271.195
8364,5111.5347
8365,641.76074
8366,10426.131
8367,5093.9526
8368,931.7959
8369,8920.042
8370,5154.772
8371,1772.0792
8372,12843.844
8373,2437.1487
8374,7207.5425
8375,1352.0331
8376,5192.123
8377,614.3459
8378,15033.005
8379,4055.8772
8380,4604.0
8381,13879.7705
8382,2457.5386
8383,2790.2063
8384,938.5414
8385,12808.234
8386,781.4111
8387,1846.1461
8388,654.76575
8389,2860.3198
8390,975.7089
8391,3496.1084
8392,2676.2822
8393,793.28796
8394,15892.326
8395,637.23346
8396,16350.847
8397,12810.109
8398,7306.004
8399,2123.454
8400,940.93445
8401,782.4225
8402,915.1217
8403,459.01035
8404,1860.4266
8405,761.4987
8406,10322.782
8407,3101.8828
8408,3187.1519
8409,8918.24
8410,679.4931
8411,404.98413
8412,9108.196
8413,619.144
8414,764.654
8415,4313.221
8416,823.82745
8417,3453.2935
8418,4183.5337
8419,1321.0468
8420,1803.8915
8421,2811.5957
8422,6482.619
8423,7046.1064
8424,1904.0634
8425,4483.0654
8426,4491.6567
8427,745.1147
8428,2035.0913
8429,3439.7507
8430,2600.0945
8431,1501.8134
8432,1527.2498
8433,929.8564
8434,819.5552
8435,10070.456
8436,719.0565
8437,14054.304
8438,12688.6
8439,1247.6888
8440,722.20886
8441,2234.7686
8442,740.1357
8443,11362.175
8444,736.0371
8445,3289.4067
8446,662.6486
8447,9314.81
8448,10293.048
8449,1384.8008
8450,2512.1482
8451,8178.3076
8452,662.4586
8453,784.03845
8454,1006.70197
8455,5095.292
8456,2694.9478
8457,2330.5088
8458,568.167
8459,4085.5708
8460,513.60223
8461,706.2708
8462,447.5913
8463,3935.5505
8464,2796.0554
8465,1666.7834
8466,5391.462
8467,3962.5005
8468,1216.7043
8469,12301.913
8470,862.8553
8471,3846.6465
8472,1432.9717
8473,464.1182
8474,654.13293
8475,612.1334
8476,585.34595
8477,6047.387
8478,2620.6018
8479,1217.7788
8480,5627.6313
8481,2398.144
8482,755.9196
8483,10614.091
8484,1089.8988
8485,977.28204
8486,6844.878
8487,4269.6514
8488,8210.872
8489,2140.2512
8490,1225.1376
8491,5405.9746
8492,2046.6459
8493,667.6029
8494,2679.1912
8495,5928.1333
8496,13732.021
8497,767.4704
8498,12374.868
8499,3926.568
8500,15973.861
8501,810.32263
8502,1707.4281
8503,1803.8915
8504,932.72595
8505,434.8701
8506,16978.98
8507,1579.3291
8508,7551.875
8509,10067.244
8510,6878.028
8511,8161.242
8512,873.40356
8513,7168.311
8514,16697.283
8515,683.6079
8516,399.56485
8517,5386.094
8518,8285.64
8519,2000.5448
8520,3670.3293
8521,797.9911
8522,5673.5522
8523,5387.1724
8524,9632.001
8525,4064.8164
8526,1990.7117
8527,605.0536
8528,372.1756
8529,949.0788
8530,3073.9897
8531,1075.6064
8532,16571.166
8533,11550.595
8534,6287.3066
8535,503.45264
8536,12452.024
8537,2559.2947
8538,735.745
8539,3227.4133
8540,1751.0859
8541,2055.5923
8542,1039.1755
8543,847.7772
8544,10742.23
8545,14928.406
8546,4029.0798
8547,1018.4958
8548,2650.4111
8549,1034.1279
8550,567.46423
8551,868.2142
8552,887.5275
8553,2865.637
8554,1684.8268
8555,12796.144
8556,14899.22
8557,2738.5364
8558,659.34357
8559,4351.602
8560,595.0748
8561,607.3796
8562,871.1499
8563,3223.4185
8564,1772.0305
8565,789.65485
8566,4404.854
8567,825.5542
8568,5129.931
8569,1872.5555
8570,2916.6975
8571,1625.8048
8572,3208.6555
8573,6423.0645
8574,1268.7035
8575,4823.8135
8576,2149.8374
8577,1364.9417
8578,844.07025
8579,1274.0029
8580,1931.8596
8581,809.1015
8582,1186.1653
8583,13086.01
8584,932.73236
8585,1567.6647
8586,6495.084
8587,5855.7056
8588,1441.989
8589,782.4574
8590,1036.1587
8591,1913.188
8592,7600.1846
8593,3636.5364
8594,6296.3438
8595,5867.292
8596,3845.4988
8597,10409.494
8598,12053.297
8599,1081.5717
8600,5356.179
8601,584.0872
8602,3900.5793
8603,2019.8599
8604,7575.058
8605,2051.4175
8606,7387.128
8607,5347.982
8608,11942.018
8609,1240.3937
8610,871.39844
8611,13748.484
8612,3538.7937
8613,4421.352
8614,654.0822
8615,16338.953
8616,667.9519
8617,1740.6998
8618,3190.588
8619,1568.5428
8620,692.03455
8621,10677.615
8622,5093.841
8623,11187.089
8624,750.91736
8625,1942.6953
8626,4958.4165
8627,1819.5841
8628,4108.811
8629,5028.83
8630,582.7346
8631,1285.362
8632,2719.806
8633,2680.0732
8634,1024.2328
8635,898.9448
8636,760.9561
8637,4719.518
8638,517.11053
8639,4505.876
8640,1433.8296
8641,1057.0149
8642,548.887
8643,883.7938
8644,13014.984
8645,7276.0713
8646,3321.8428
8647,1131.667
8648,5123.7686
8649,588.8284
8650,4341.7603
8651,640.1033
8652,10474.877
8653,10262.537
8654,923.01886
8655,1803.8915
8656,5322.0024
8657,1930.8217
8658,767.60046
8659,4751.764
8660,2096.079
8661,16906.72
8662,932.0029
8663,2030.8887
8664,4639.886
8665,890.3659
8666,9072.09
8667,2845.6248
8668,773.4364
8669,7382.003
8670,4065.019
8671,680.5957
8672,1485.015
8673,3522.9133
8674,7202.546
8675,591.7596
8676,933.73895
8677,3937.6152
8678,1835.2551
8679,797.10956
8680,7810.925
8681,973.6842
8682,18436.43
8683,7693.1694
8684,5780.0815
8685,564.92126
8686,955.45416
8687,1334.7656
8688,1613.4293
8689,927.2361
8690,643.432
8691,8701.278
8692,1025.407
8693,2469.7134
8694,3758.3486
8695,1808.7045
8696,9036.499
8697,1212.3019
8698,663.3047
8699,555.3904
8700,3446.367
8701,4028.402
8702,1118.1627
8703,3710.219
8704,10791.547
8705,3958.086
8706,6177.13
8707,3722.4556
8708,15715.743
8709,1730.7054
8710,869.722
8711,592.73596
8712,2260.3552
8713,4005.9553
8714,751.67096
8715,4528.303
8716,1251.6233
8717,2505.8381
8718,11592.888
8719,11606.301
8720,2304.9734
8721,2939.8
8722,10369.505
8723,3044.7236
8724,1668.1537
8725,1069.1445
8726,2288.4421
8727,946.0695
8728,4089.5623
8729,6418.1978
